Id,When,DataType,NAICS,ServiceDetail,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
42260,4/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,505132000,662243000,3686961000,99227000,74078000,44226000,93583000,1352753000,15824000,739765000,89923000,9/23/2021 8:59:32 AM
42261,5/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,36767000,57921000,252969000,999000,4155000,4077000,5444000,58310000,1574000,76082000,7049000,9/23/2021 8:59:32 AM
42262,5/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,229635000,320396000,1678719000,49089000,28337000,12766000,31575000,551778000,5667000,405983000,39632000,9/23/2021 8:59:32 AM
42263,5/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,221145000,237471000,1573465000,53038000,37670000,24001000,48092000,654311000,8260000,242825000,42731000,9/23/2021 8:59:32 AM
42264,5/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,31198000,46038000,296959000,4370000,4082000,3397000,7789000,126633000,470000,66164000,4400000,9/23/2021 8:59:32 AM
42265,5/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,510419000,648698000,3680135000,104870000,73911000,44790000,91896000,1349583000,16198000,738658000,90642000,9/23/2021 8:59:32 AM
42266,6/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,37885000,57397000,242829000,841000,4866000,4937000,5383000,54258000,1696000,67595000,7295000,9/23/2021 8:59:32 AM
42267,6/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,224864000,325369000,1710756000,47895000,27054000,13789000,34408000,575972000,6165000,409828000,40969000,9/23/2021 8:59:32 AM
42268,6/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,218680000,237580000,1589899000,53286000,42652000,24693000,48504000,663239000,8209000,246186000,42836000,9/23/2021 8:59:32 AM
42269,6/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,38061000,45571000,305352000,4771000,3958000,3414000,7341000,132351000,368000,62105000,4745000,9/23/2021 8:59:32 AM
42270,6/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,508190000,646451000,3659189000,102009000,76268000,44070000,91192000,1345246000,16034000,727453000,91356000,9/23/2021 8:59:32 AM
42271,7/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,43290000,66368000,257134000,872000,4705000,5225000,5686000,53657000,1979000,67143000,7498000,9/23/2021 8:59:32 AM
42272,7/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,229118000,342995000,1823207000,50393000,33457000,16582000,39904000,623216000,9073000,431507000,42005000,9/23/2021 8:59:32 AM
42273,7/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,224980000,258012000,1657190000,55672000,44074000,26919000,52398000,680830000,8982000,255672000,45663000,9/23/2021 8:59:32 AM
42274,7/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,35150000,46901000,265261000,4152000,2954000,3117000,6355000,108550000,233000,50830000,4258000,9/23/2021 8:59:32 AM
42275,7/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,514430000,651402000,3688459000,104664000,77063000,45157000,93021000,1358770000,15085000,723848000,94029000,9/23/2021 8:59:32 AM
42276,8/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32796000,65925000,238979000,971000,4325000,5456000,5503000,50811000,2173000,62990000,7303000,9/23/2021 8:59:32 AM
42277,8/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,235906000,353332000,1844375000,52198000,30614000,15483000,44772000,631542000,9355000,426010000,40299000,9/23/2021 8:59:32 AM
42278,8/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,225568000,259249000,1667763000,54581000,43462000,26926000,53882000,694448000,9183000,250539000,45894000,9/23/2021 8:59:32 AM
42279,8/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,31397000,48819000,268215000,4509000,2373000,3336000,6471000,112616000,276000,51309000,4205000,9/23/2021 8:59:32 AM
42280,8/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,513229000,653381000,3702367000,106888000,73135000,44071000,96111000,1369420000,13958000,728323000,92608000,9/23/2021 8:59:32 AM
42281,9/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,37436000,66989000,245194000,1021000,4157000,4569000,6174000,53230000,1899000,62256000,6781000,9/23/2021 8:59:32 AM
42282,9/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,237400000,320081000,1706299000,48417000,24529000,10873000,38440000,585434000,8001000,387426000,41915000,9/23/2021 8:59:32 AM
42283,9/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,210083000,231736000,1518666000,50876000,39274000,24037000,50384000,630188000,8226000,227307000,43345000,9/23/2021 8:59:32 AM
42284,9/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,37879000,48609000,331804000,5407000,5081000,4715000,9356000,147799000,527000,64805000,5121000,9/23/2021 8:59:32 AM
42285,9/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,525780000,654234000,3696763000,103129000,70595000,43818000,95453000,1367235000,16010000,714527000,95879000,9/23/2021 8:59:32 AM
42286,10/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,40855000,58658000,237132000,1066000,4010000,4298000,5549000,51822000,1563000,62112000,6530000,9/23/2021 8:59:32 AM
42287,10/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,228634000,299705000,1627427000,49379000,23605000,9671000,30591000,578658000,6715000,354674000,42072000,9/23/2021 8:59:32 AM
42288,10/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,217664000,228004000,1532433000,49814000,39796000,24507000,50162000,641047000,7763000,225783000,44463000,9/23/2021 8:59:32 AM
42289,10/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,38029000,51620000,335114000,5234000,5390000,4500000,10735000,143193000,996000,67754000,4934000,9/23/2021 8:59:32 AM
42290,10/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,524937000,650809000,3705356000,102577000,70567000,43217000,94106000,1387181000,16521000,709495000,95339000,9/23/2021 8:59:32 AM
42291,11/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,41788000,49969000,226749000,1084000,4293000,4006000,5485000,52269000,1476000,58620000,7011000,9/23/2021 8:59:32 AM
42292,11/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,235237000,285769000,1610857000,49117000,23494000,11231000,24579000,585640000,5159000,348346000,38620000,9/23/2021 8:59:32 AM
42293,11/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,212057000,218787000,1510879000,47759000,40151000,24754000,50155000,643999000,7812000,220725000,41545000,9/23/2021 8:59:32 AM
42294,11/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,38469000,52501000,335037000,6104000,5336000,4239000,9328000,146531000,991000,64145000,4829000,9/23/2021 8:59:32 AM
42295,11/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,530718000,646672000,3757957000,103695000,72738000,44214000,93441000,1427886000,16884000,715883000,94997000,9/23/2021 8:59:32 AM
42296,12/1/2006 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,44390000,63876000,261157000,1006000,4751000,5639000,5245000,57047000,1805000,70529000,6207000,9/23/2021 8:59:32 AM
42297,12/1/2006 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,254828000,346722000,1754907000,53133000,26942000,13589000,25584000,610524000,5113000,372040000,42795000,9/23/2021 8:59:32 AM
42298,12/1/2006 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,229902000,227590000,1587878000,51286000,42084000,26166000,56736000,668183000,7950000,231382000,43526000,9/23/2021 8:59:32 AM
42299,12/1/2006 12:00:00 AM,Unadjusted,Special food services,Receipts,46930000,55012000,352102000,5623000,5478000,4323000,10083000,145954000,499000,69986000,5147000,9/23/2021 8:59:32 AM
42300,12/1/2006 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,558905000,668021000,3859864000,106556000,75409000,45456000,95574000,1461166000,17004000,722619000,97817000,9/23/2021 8:59:32 AM
42301,1/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,34066000,45032000,206233000,988000,3986000,3665000,4576000,50266000,1302000,55744000,6061000,9/23/2021 8:59:32 AM
42302,1/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,218224000,291062000,1469600000,45211000,20668000,10831000,19865000,500102000,4434000,315980000,40010000,9/23/2021 8:59:32 AM
42303,1/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,208705000,208078000,1380803000,44035000,34766000,21445000,43286000,574252000,6917000,199344000,37103000,9/23/2021 8:59:32 AM
42304,1/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,40205000,44419000,278976000,5084000,4146000,3973000,8257000,112135000,452000,53494000,4133000,9/23/2021 8:59:32 AM
42305,1/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,540429000,660244000,3779778000,107074000,73892000,46681000,91327000,1408793000,16952000,725373000,98224000,9/23/2021 8:59:32 AM
42306,2/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,33369000,46997000,199000000,874000,4016000,3288000,4557000,44038000,1273000,53897000,6194000,9/23/2021 8:59:32 AM
42307,2/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,218459000,289248000,1421914000,43126000,19576000,11020000,20739000,473167000,4156000,302551000,36404000,9/23/2021 8:59:32 AM
42308,2/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,195488000,200033000,1296975000,42988000,32659000,20239000,40636000,535059000,6627000,184681000,35550000,9/23/2021 8:59:32 AM
42309,2/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,45030000,48824000,309533000,5207000,5287000,4050000,8849000,125132000,557000,58885000,4630000,9/23/2021 8:59:32 AM
42310,2/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,538775000,660097000,3730739000,106898000,72862000,47242000,91925000,1379787000,16638000,709182000,96351000,9/23/2021 8:59:32 AM
42311,3/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,41268000,68854000,254872000,1138000,4417000,5091000,6054000,54149000,1416000,64400000,7200000,9/23/2021 8:59:32 AM
42312,3/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,265435000,349136000,1676302000,48231000,22556000,11673000,23634000,555580000,4684000,344842000,46097000,9/23/2021 8:59:32 AM
42313,3/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,228853000,222732000,1505696000,48943000,39991000,23589000,46316000,616100000,7282000,226452000,41916000,9/23/2021 8:59:32 AM
42314,3/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,45623000,55330000,337958000,6914000,5618000,4725000,11004000,141016000,509000,58555000,5252000,9/23/2021 8:59:32 AM
42315,3/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,561320000,685780000,3803651000,106073000,73128000,46748000,89224000,1385270000,16114000,729630000,98514000,9/23/2021 8:59:32 AM
42316,4/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,36693000,59617000,233683000,1127000,4136000,3831000,5509000,50193000,1344000,63973000,6791000,9/23/2021 8:59:32 AM
42317,4/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,248736000,324945000,1613426000,45337000,21960000,11421000,23936000,528448000,4108000,355820000,44687000,9/23/2021 8:59:32 AM
42318,4/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,219599000,218725000,1489502000,45659000,38600000,22107000,44917000,614734000,7273000,232604000,41864000,9/23/2021 8:59:32 AM
42319,4/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,36307000,47137000,307733000,6127000,5287000,3289000,9684000,130398000,467000,61358000,4571000,9/23/2021 8:59:32 AM
42320,4/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,543139000,668264000,3757420000,99624000,72733000,43814000,89429000,1379052000,15831000,737682000,96360000,9/23/2021 8:59:32 AM
42321,5/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,36052000,59875000,241742000,1174000,4440000,3892000,5395000,53143000,1394000,69002000,6726000,9/23/2021 8:59:32 AM
42322,5/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,243680000,350478000,1742037000,47343000,24235000,13106000,31538000,568952000,5545000,407510000,45246000,9/23/2021 8:59:32 AM
42323,5/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,224938000,235747000,1623945000,50417000,41839000,23446000,48971000,680239000,8206000,261954000,44370000,9/23/2021 8:59:32 AM
42324,5/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,38309000,46626000,314149000,5085000,3920000,3198000,8120000,131558000,443000,69044000,4892000,9/23/2021 8:59:32 AM
42325,5/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,534490000,674959000,3779736000,100744000,72915000,43866000,92361000,1380828000,15743000,754673000,97702000,9/23/2021 8:59:32 AM
42326,6/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,34068000,61519000,236616000,1172000,4950000,4608000,5355000,51370000,1553000,63864000,7557000,9/23/2021 8:59:32 AM
42327,6/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,252419000,341285000,1813225000,47068000,23492000,14453000,35847000,605156000,5929000,436978000,45818000,9/23/2021 8:59:32 AM
42328,6/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,228045000,227247000,1626436000,51971000,41697000,25683000,50211000,684474000,8473000,262028000,42657000,9/23/2021 8:59:32 AM
42329,6/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,39557000,52043000,331654000,5563000,3911000,3330000,7536000,145959000,328000,65059000,5103000,9/23/2021 8:59:32 AM
42330,6/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,537684000,655407000,3792299000,100638000,71439000,45263000,93950000,1402511000,15313000,762563000,95905000,9/23/2021 8:59:32 AM
42331,7/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,37229000,73051000,251520000,1237000,4776000,5047000,5355000,50239000,1458000,64764000,7836000,9/23/2021 8:59:32 AM
42332,7/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,243815000,360409000,1888374000,46081000,24911000,15759000,42256000,642379000,8950000,454940000,43918000,9/23/2021 8:59:32 AM
42333,7/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,230916000,238770000,1679008000,55416000,44731000,26237000,52149000,712155000,9079000,258732000,46753000,9/23/2021 8:59:32 AM
42334,7/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,38540000,49554000,283543000,5693000,2514000,2673000,6640000,116360000,267000,53607000,4508000,9/23/2021 8:59:32 AM
42335,7/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,537406000,663451000,3819701000,102458000,69529000,43736000,95480000,1424646000,14711000,759124000,97828000,9/23/2021 8:59:32 AM
42336,8/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32316000,76209000,256332000,1229000,4812000,5393000,5211000,50799000,1737000,70788000,7340000,9/23/2021 8:59:32 AM
42337,8/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,258851000,383957000,1919685000,44100000,25708000,17457000,47270000,638066000,10807000,442902000,45672000,9/23/2021 8:59:32 AM
42338,8/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,236036000,246535000,1712469000,56452000,46817000,27313000,52267000,719002000,9961000,266674000,47622000,9/23/2021 8:59:32 AM
42339,8/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,37102000,51705000,280025000,5495000,2258000,2734000,6340000,111914000,254000,54510000,4419000,9/23/2021 8:59:32 AM
42340,8/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,544962000,674128000,3814082000,101356000,71080000,44705000,96137000,1396632000,14805000,759899000,99056000,9/23/2021 8:59:32 AM
42341,9/1/2007 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32010000,72865000,241719000,1508000,4259000,4066000,5673000,48298000,1277000,64389000,6916000,9/23/2021 8:59:32 AM
42342,9/1/2007 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,248187000,333242000,1795066000,45851000,23608000,13546000,39925000,626715000,8170000,406994000,44991000,9/23/2021 8:59:32 AM
42343,9/1/2007 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,227125000,218812000,1586475000,51454000,41660000,23491000,49412000,671988000,8241000,245802000,44883000,9/23/2021 8:59:32 AM
42344,9/1/2007 12:00:00 AM,Unadjusted,Special food services,Receipts,41548000,58866000,345420000,6760000,4876000,4621000,10246000,137975000,546000,71067000,5298000,9/23/2021 8:59:32 AM
42345,9/1/2007 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,553291000,674643000,3888562000,103732000,73177000,45290000,97516000,1440875000,15958000,771360000,101261000,9/23/2021 8:59:32 AM
